text,sentiment
"two party guys bob their heads to haddaway's dance hit "" what is love ? "" 
while getting themselves into trouble in nightclub after nightclub . 
it's barely enough to sustain a three-minute _saturday_night_live_ skit , but _snl_ producer lorne michaels , _clueless_ creator amy heckerling , and paramount pictures saw something in the late night television institution's recurring "" roxbury guys "" sketch that would presumably make a good feature . 
emphasis on the word "" presumably . "" 
_a_night_at_the_roxbury_ takes an already-thin concept and tediously stretches it far beyond the breaking point--and that of viewers' patience levels . 
the first five minutes or so of _roxbury_ play very much like one of the original "" roxbury guys "" skits . 
with "" what is love ? "" 
blaring on the soundtrack , the brotherly duo of doug and steve butabi ( chris kattan and will ferrell ) bob their heads , scope out "" hotties "" at clubs , and then bump a select few with violent pelvic thrusts . 
there is one crucial difference , however--these guys speak . 
that little fact has been used as justification for the film's existence , that the butabis' newfound capacity for speech would open up a whole new set of doors for the characters . 
the doors opened by director john fortenberry and screenwriters steve koren , ferrell , and kattan are new , that's for sure , but they all lead to comic dead ends . 
there is no story per se , only a loosely structured and linked series of subplots . 
the brothers literally run into ( or , rather , get run into , as in by car ) richard grieco of _21_jump_street_ fame , and through him they gain entrance into the exclusive roxbury club . 
there , they meet a hotshot club owner ( chazz palminteri , conspicuously uncredited--can you blame him ? ) , who takes an interest in an idea of theirs . 
meanwhile , the bros' overbearing father ( dan hedaya ) wants them to stop clubbing . 
when doug refuses and the dimwitted steve obeys his father , a rift is created between the two . 
the narrative messiness of _roxbury_ would have been forgivable if all that went on were the slightest bit funny , but virtually none of it is . 
the assembled press audience mostly sat stonily silent throughout the entire film , with the one big exception being a big laugh near the end . 
alas , the joke--a rather lazy takeoff on _jerry_maguire_--will only strike a chord with people who have seen that film . 
granted , a lot of people _have_ seen _jerry_maguire_ , but the fact that the film's best joke is completely dependent on one's familiarity with another film says a lot about _roxbury_'s lack of inspiration . 
that lack of inspiration can be traced back to the insipid characters themselves . 
like too many of the skits on the current incarnation of _saturday_night_live_ , "" the roxbury guys "" is a one-joke sketch that never once suggests that the characters have enough comic life in them to survive outside of the sketch context . 
after watching one of the "" roxbury "" skits on snl , this is what you come away with from the characters : they bob their heads to "" what is love ? "" , 
bump unsuspecting women , and . . . that's all . 
after watching _a_night_at_the_roxbury_ , you'll be left with exactly the same . 
",neg
"for a film touted as exploring relationships and black sexuality , trois is surprisingly tame . 
despite it's lurid subject matter and it's passing nod to fatal attraction , it moves along with flat , uninspired dialogue as it sets up a surprising climax that tries mightily to overthrow the considerable dead weight of the rest of the film . 
freshly moved to atlanta , jermaine ( dourdan ) and his wife , jasmine ( moore ) , have the trappings of a perfect life . 
they have a beautiful house in suburbia . 
jermaine is a lawyer on the fast track at his firm . 
jasmine is his supportive wife , who is finishing up her college degree . 
in an opening montage via a home video of the pair , we see the unremarkable story of their marriage and early marital triumphs . 
this is a couple that has it all . 
into this eden slithers the lure of lust . 
despite his outward appearance , jermaine reveals himself as selfish and covetous of his wife more as a possession than a person . 
a glimmer of his true nature peeks out during an early sex scene with his wife as he goes about his business , oblivious to jasmine's concerns . 
we also find that he has been relentlessly asking jasmine to participate in a menage- a-trois , much to jasmine's dismay . 
as jermaine puts it , "" don't you want to be sexually free ? "" 
jermaine shares his desire with co-worker terrence ( smith ) , who obligingly sets jermaine up with a woman who might be interested in just such an encounter . 
the woman , jade ( palmer ) is a direct counterpoint to jasmine . 
jade , at one point was a college student , too . 
unlike jasmine , she found herself pregnant , dropped out of school and now struggles to make ends meet . 
to further reinforce their differences , it's revealed that jade is involved in a custody battle over her son . 
inevitably , through liquor and a touch of duplicity on jermaine's part , the forbidden act is consummated . 
the aftermath of the encounter sidesteps into fatal attraction territory as acts of violence are perpetrated upon jermaine's property with the hint that the violence may escalate . 
by this point , trois shows itself to be a soap opera without the requisite melodrama : a fatal attraction without the social significance . 
the exploration of relationships is strictly superficial and stereotypical . 
jermaine comes off as insincere , sexually driven and selfish . 
jasmine is bland and subservient . 
jade comes off a bit sympathetically , but that is negated by her moral bankruptcy . 
yet another tale of a sexually aggressive "" dog "" of a man who imposes his will upon his accommodating , innocent mate . 
the last 10 minutes will undoubtly throw you a curve , but by this point , will you even care ? 
if the rest of the movie was as dynamic as the ending , perhaps there could have been some freshness to it . 
as it stands , trois is pretty standard fare . 
",neg
"some movies ask you to leave your brain at the door , some movies ask you to believe in the impossible to really have a good time . 
playing god asks just one simple , eensy , teensy thing so it can fully entertain you , it's accomplished in just four easy to follow steps : crack open your skull , scoop out your brain , squish it under your foot several times and reverse steps two and one . 
congratulations , you now have all the necessary requirements to fully enjoy a whole lot of nothing . 
some movies fail at the box office but you manage to see why the producers thought it could have been a good movie , others are simply good ideas that are badly executed . 
then there's playing god , which enters the esteemed category of movies which seem to have grown from the union of a drunk director , actors satisfied in the knowledge that this horrible flick will have no lasting impact on their careers and a bunch of rip-offs ( or homages as they like to call it ) from other , better movies that end up looking like an unflushed toilet . 
harsh ? maybe . 
justified ? 
hell yes ! 
this is a movie that is not just satisfied in ripping off other movies but feels the need to remind us of that fact every ten minutes . 
for example , a gunman bursts into a garden with the two guns in his hands firing away . 
this does look moderately kool , but the camera lingers on the actor for so long you can almost hear the director yelling : "" oooh , look look ! 
john woo ! 
two guns blazing ! 
slooooow motion ! "" 
and if that wasn't enough , you can also hear the script grunting under the effort it must take to try and make every single line of dialogue sound like something deep and meaningful like in a tarantino movie . 
poor timothy hutton gets to deliver most of the corny lines , you have to admire the effort he puts into it , this guy deserves better . 
unlike most movies this one does not suffer from "" stupid bad guy "" syndrome , just to make things a little different this time we get stupid heroes . 
example : duchovny manages to distract a bad guy by making him go into the bathroom to get some bandages . 
now the bad guy is , like , stoned , man , so he leaves his shotgun next to our hero . 
 ( term used as loosely as possible ) 
survival instincts and a good dose of common sense seems to suggest grabbing the shotgun , which our hero does , but only after contemplating it for about thirty seconds . 
even when he does grab it he seems unsure how to hold it , going so far as to actually wonder if he should place a finger near the trigger . 
mind you , i've never fired a shotgun in my life but believe you me that the bad guy would be missing most of his vital organs , be he stoned or not . 
some will argue that our hero does not have a killer instinct , the hell with that ! 
two fbi guys have just been shot in front me , along with one bad guy and the other looks like he might go ballistic at any second . 
solution ? 
boom ! 
i'll take the time to feel sorry about it later thank you very much . 
another prime example of the idiot hero syndrome : 
our boy duchovny needs to reach his girl before something bad happens to her . 
he knows the head bad guy has her on the tenth floor of a building and that he might be running into a room full of people with itchy trigger fingers . 
he still has his shotgun , bring it along you say ? 
no thanks , i'll just ditch it in the back of my car . 
and the real kicker is this : when he reaches the room and people start shooting at him he has the nerve to look surprised ! 
while we are on the subject of getting shot , why in hades were those fbi guys sitting with their backs to the door ? 
i've got no formal training but even i know you never sit with your back to the door . 
ask mr . wild bill , the first and only time he did not sit with his back to a wall cost him his life . 
this is the major problem with this movie , any mook could have thought of a hundred ways to make it better . 
is it so much to ask that hollywood actually put a little common sense into their characters ? 
for instance : 
our heroes hide at duchovny's summer home , now the bad guys could come knocking at any moment . 
ok , this time our hero does get himself a gun and has it at his side most of the time . 
but see , our hero is a drug addict and guess what ? 
he chooses now to go clean and suffer through dt . 
oh sure , he'll be really impressive when the bad guys come calling . 
going clean is really honorable of him , but i would have waited until i did not need to be conscious or being able to fire a gun . 
for an enjoyable performance by timothy hutton , plot holes the size of godzilla , getting our intelligence insulted and several "" oh come on ! "" 
moments . 
",neg
"several days after having seen this movie , i'm still trying to determine what director christopher guest , a man whose sense of humor i usually appreciate , found funny in either the concept or the execution of almost heroes . 
this is a dreadful motion picture ? a lowbrow example of period piece comedy with terrible production values and an exceptionally poor laughs-to-jokes ratio . 
there's a kind of desperation in the movie's approach to humor that reveals the film makers' uncertainty about how entertaining the material is ; the manic style betrays itself as a last-ditch attempt to hide the flaws of a failed script . 
the premise doesn't sound especially amusing to begin with ? almost heroes tells the tale of two explorers , the effeminate leslie edwards ( matthew perry ) and the uncouth bartholomew hunt ( chris farley ) , who are racing lewis and clark on the trip to the american northwest . 
edwards and hunt are accompanied by the kinds of weirdoes we find in road movies ( albeit of the early-19th century variety ) , including a frenchman named guy fontenot who claims to speak hundreds of languages ( none of which prove to be useful ) , a pretty indian maiden who turns into the obligatory love interest , and a bizarre man who suffers a series of debilitating injuries . 
along the way , the intrepid explorers encounter bears , bald eagles , aging native american warriors , and a conquistador named hildago ( kevin dunn ) who raves about his beautiful hair . 
the explorers' trek takes them through forests , across the snow-capped rocky mountains , and over a waterfall . 
this setup leads to a lot of shouting , a great deal of lunacy , and very few laughs . 
farley engages in his usual shtick of falling down and bellowing , but , aside from an momentarily diverting confrontation with an eagle , his heart doesn't seem to be in it . 
matthew perry , one of the stars of tv's friends ( who had some modest success in the romantic comedy , fools rush in ) is badly miscast . 
as a foil for farley and an antidote to his runaway energy , perry lacks the necessary edge of the proverbial straight man . 
i'm not a big fan of david spade , and i didn't like tommy boy , but at least he and farley worked well together . 
as far as the supporting players go , none of them makes more than a fleeting impression . 
eugene levy is wasted , and kevin dunn is about as interesting here as he is in godzilla . 
frankly , it's a disappointment to see something this dumb and ugly come from christopher guest , the brilliant comic force behind such films as this is spinal tap , the big picture , and waiting for guffman . 
although guest gets the costumes right , this nearly-inconsequential success is no substitute for the weak script and unfunny execution . 
the special effects , such as they are , are execrable . 
for an example of some really poor blue screen work , look at the scenes where the characters are shooting the rapids ( they're obviously getting buckets of water thrown on them ) and where farley is being carried off by an eagle . 
even though farley didn't have the most stellar of acting careers , he doesn't deserve the kind of unfortunate epitaph offered by almost heroes . 
while some of the more outrageous attempts at humor may coax a few guffaws from 12-year old boys , the level of comedy in almost heroes falls far below the level of sophomoric . 
farley fans who see this film as a way to say goodbye should be commended for their loyalty , since it takes real stamina to stay seated for the full running length of this cinematic torture session . 
",neg
"if only austin powers : the spy who shagged me had been just half as original , zany , silly and totally enjoyable as its predecessor , it would have easily been one of this summer's biggest pleasures . 
if only . 
in fact , the spy who shagged me is the exact opposite of the original ; instead of refreshing the audience with one clever parody after another , the filmmakers bombard us with used-up , tired jokes taken directly from the first one . 
take the scene where austin powers ( again played by mike myers , but with only a fraction of the giddy enthusiasm he displayed previously ) confronts a henchmen on the side of a cliff . 
after being pushed off the ravine , the bad guy is of course assumed dead . 
but suddenly , we hear a pleading voice coming from down below ; he's only injured . 
a similar scene played very well in the original international man of mystery , but here i was insulted by it . 
did the filmmakers really believe the audience would laugh at a rip-off ? 
apparently i overestimated the intelligence of the average movie-goer , considering that the film has pulled in over $200 million in domestic theatrical grosses alone . 
do i hear the sound of a franchise heading our way ? 
having said that , though , i still cannot deny the film its merits . 
the basic plot was delightfully silly enough to sustain my interest somewhat ; dr . evil ( mike myers , in the second of his three roles ) , having constructed a time machine , goes back to the year 1969 in an attempt to snatch austin power's "" mojo "" ( don't you just love that word ? ) 
whilst he is cryogenically frozen . 
when austin gets wind of this ( after a great intro explaining the absence of elizabeth hurley's vanessa kensington ) , he too travels back in time to re-claim his sexual drive , accompanied by the hot-to-trot felicity shagwell , played by heather graham . 
this sounds stupid , i know , but in the movie it starts to make some kind of weird , off-the-wall sense , and it worked for me . 
then there's mini-me ( verne troyer ) , a . . . 
petite clone of myer's dr . evil , exactly 1/8 in size . 
troyer's persona alone gains the film an extra half-star , contributing to one particularly hilarious scene where he attempts to nibble on his own mini-mr . 
bigglesworth . 
just try to ignore the fact that , at 2'8'' , he would make dr . evil's height rise to just over 21 feet . 
no matter . 
however , there are only about four hearty laughs throughout the entire hour and a half ( the most notable being the now infamous tent scene ) , and that just isn't enough to warrant even a minor recommendation . 
if there is in fact an "" austin powers 3 "" , they should just kill off secret agent powers and put the emphasis on dr . evil and mini-me . 
unconventional , yes , but there's no denying that it'd make for a better movie . 
",neg
" "" party camp , "" is one of the most mindnumbingly brainless comedies i've seen in awhile . 
a late rip-off of the "" meatballs "" series , the film follows a group of young camp counselors at camp chipmunk . 
that's really about all that can be said about the "" plot "" because nothing much happens , except that the main character , wise-cracking jerry ( andrew ross ) , has the hots for a cute blonde ( kerry brennan ) , and there is a big contest in the climax . 
how fun ! 
since , "" party camp , "" has practically no screenplay and there is no talent at all involved , the least the makers could have done was make it raunchy and exploitative . 
it's not that i think exploitation is necessarily a good quality , but when you are talking about a dull turkey like this , the least that could have been done would be to fill it with a lot of mindless sex . 
even a psychopathic slasher at the camp would have done the trick . 
at least , then , it wouldn't have been such a chore to sit through . 
never before have i seen so many jokes fall astoundingly flat . 
the comedy was easy to spot , but it wasn't the least bit funny . 
it was groan-inducing . 
constantly throghout , i was asking myself if director gary graver actually thought this movie was worth anything . 
so what saves , "" party camp , "" from the dreaded zero star rating ? 
well , that's simple : jewel shepard , as a flighty bimbo , was admittedly fun to watch . 
although nothing could have saved this film from the lowest depths of motion picture trash , at least if the film had centered on shepard , she might have been able to add a little spice to an otherwise rancid , low-budget teen comedy . 
",neg
" "" tarzan and the lost city "" is one of the most anemic movies to come out in quite a while . 
not only it is poorly written , badly acted , and generally incompetent in all cinematic areas , it is thoroughly uninspired and insipid . 
unfortunately , it's not bad in the way great , colossal misfires like "" heaven's gate "" ( 1980 ) or "" ishtar "" ( 1987 ) were bad . 
instead , it literally drips off the screen like a movie nobody wanted to be associated with , which begs the question of why it was made in the first place . 
with all the good scripts lying around hollywood un-produced , how does needless drek like this make its way to the big screen ? 
of course , tarzan is one of the most filmed characters in all of motion picture history - he has appeared in over forty films , which have ranged from the very good ( 1984's "" greystoke : the legend of tarzan , lord of the apes "" ) down to the really bad ( 1981's "" tarzan , the ape man "" with bo derek ) . 
most of these films were just cheapie b-movies made in the thirties and forties , starring ex-olympic athletes and a lot of cutsie chimps . 
therefore , if another tarzan movie is to be made , one might assume that it would have something new to offer - a different angle , an original storyline , anything to set it apart from all the others . 
 "" greystoke "" added a never-before-seen level of realism to the pulpy tale , and even "" tarzan , the ape man "" at least had the mis-guided audacity to sexualize the story as a vehicle for bo derek's bare breasts . 
 "" tarzan and the lost city , "" on the other hand , has absolutely nothing to offer but a bunch of recycled storylines and bad dialogue . 
the script , by bayard johnson and j . anderson black is about as formulaic and generic as they come . 
comic books have better plots than this . 
the movie is so bad , in fact , that it retains that ridiculous tarzan call that was so tirelessly mocked in last summer's comedy "" george of the jungle . "" 
didn't the producers think to leave that back in the old weissmuller pictures where it belongs ? 
the story starts with the legend of tarzan already firmly established : a quick opening narration tells of tarzan ( casper van dien ) being found in the jungle after having been raised by apes , and his return to england where he assumes his greystoke heritage . 
when the movie starts in 1913 , he is a civilized english gentleman ( without an english accent ) , and he is to marry jane ( jane march ) in less than a week . 
however , when a wicked archeologist/grave-robber named nigel ravens ( steve waddington ) begins hunting for the fabled lost city of opar , one of africa's last great secrets , the witch doctor of an ancient african tribe summons tarzan back to the jungle . 
at first , jane refuses to go , pouting about how it will interfere with their wedding ; but after tarzan leaves she changes her mind and tracks him down , therefore assuring lots of lame smooch scenes between her and her ape-man . 
once the film gets going ( in its own sluggish way ) , it delves into a series of jungle adventures , as tarzan , jane , and the natives attempt the thwart ravens and his crew from discovering the city . 
most of the so-called adventures are cheesy , predictable , and unexciting , with no pace , tension , or action to speak of . 
there are sequences stolen from innumerable recent adventure movies , ranging from "" raiders of the lost ark "" ( 1981 ) to "" the goonies "" ( 1985 ) . 
when the movie is running short on action , it includes a few greenpeace-friendly scenes of tarzan freeing caged animals , releasing a baby elephant from a trap , and throwing ivory tusks into the river . 
the movie is also lacking even a remote hint of reality . 
for instance , when tarzan - who was raised in the jungle - is bit by a cobra , he doesn't even attempt to suck the venom out like any semi-experienced weekend backpacker would do . 
instead , he ties a tourniquet around his arm and stumbles off into the jungle with no plan for survival . 
of course , one can't help but notice how fundamentally misleading the title is . 
not to ruin the ending or anything , but there is no lost city . 
there is , however , a lost pyramid , which i suppose is all the resource-strapped fx department could come up with ( the special effects are not worthy of a made-for-tv movie ) . 
which also brings up the question of why the treasure hunters had to slog through numerous underground caverns to get to the lost pyramid , when it's sitting right out in the middle of an open field ? 
strictly speaking , "" tarzan and the lost city "" isn't even bad enough to have camp quality , although casper van dien's laughably stiff performance comes real close . 
this movie proves what "" starship troopers "" only hinted at : he cannot act , but he sure looks well-groomed , even in the deepest heart of the african jungle . 
van dien is much too much of a pretty-boy to be an effective tarzan ; he's a calvin klein model in a loin cloth . 
i also wondered what the make-up department was thinking when it outfitted him with that awful circa-1983 steve perry haircut . 
waddington makes a decent villain , although he's like a charmless version of belloq from "" raiders of the lost ark . "" as jane , the ex-model jane march has little to do but smile and look pretty next to tarzan . 
she does fire off a gun at the evil treasure hunters a time or two , but whenever a snake comes into the picture , she is reduced to a hysterical mess . 
however , amidst all this complaining , i do have one piece of good news . 
 "" tarzan and the lost city "" is so lacking in ideas both new and old , that it is unable to fill even an hour and a half of celluloid . 
so , we can say this much for it : at least it had the decency to be short . 
",neg
"kids today , they don't just want to see heartthrob and master thespian freddie prinze jr . loving on the ladies . 
no , they want to see him doing something that takes a little more in the acting department : namely , playing baseball . 
through a series of drippy voiceovers , we are informed that there's no better proving ground for major league baseball than the cape cod summer baseball leagues , where college also-rans and hopeful dropouts go to play in the hopes of attracting big league attention . 
our man freddie has landed a spot as a pitcher on the prestigious chatham a's , where he is hoping for his big break . 
it's only after he is given ample time to show off his abs and scamper about in a woman's thong ( don't ask ) that we learn what the real story of summer catch will be : that prinze is a poor townie named ryan dunne , struggling to make a name for himself ; that neither his father ( fred ward ) nor brother ( jason gedrick ) pulled themselves out of their blue collar jobs and resent anyone who tries ; and that the local beauty tenley -- tenley ! 
 ( jessica biel ) -- is so far out of his league that he probably shouldn't even bother . . . 
but of course he makes a play for her . 
summer catch also makes an abortive stab at another half a dozen subplots -- the jealousy of fellow townie and brazen slut dee dee ( brittany murphy ) , the alienation felt by ryan's non-baseball playing best friend ( gabriel mann ) , or the fat chick fetish of fellow player miles ( marc blucas ) . 
worst of these is a ludicrous bit involving that '70s show's wilmer valderrama and beverly d'angelo , both of whom appear in the film simply to provide a nutty mrs . robinson-like substory and to remind you of how much better done that was in bull durham . 
in fact , virtually all of summer catch feels like it's been done better somewhere else . 
for starters , the film has a major question of identity . 
it's definitely not a sports movie , and it fails pretty miserably at being a romance . 
the worst part is the amateurish script ( co-written by an arli$$ writing alumnus and a guy that starred in leprechaun 3 ) , chock-full of phony emotion . 
by the end , it all becomes a platform for each character to deliver a soliloquy to ryan that he must take to heart . 
dad is on hand to give fatherly yet drunken advice . 
coach ( brian dennehy , just loving the fact that he's got some work on the big screen ) is on hand to give the curmudgeonly counterpoint . 
ryan's catcher ( matthew lillard , playing himself again ) is on hand to tell ryan to "" play catch "" with him and make fun of the fat fetish guy . 
ryan's stoner best friend is on hand to give the go-get-'em-tiger-we're-behind-you talk . 
and the girlfriend is on hand to give heartwarming-nuzzly-follow-your-dreams counsel . 
before long , you start to wonder : is freddy prinze jr . is capable of having a thought of his own ? 
don't answer that . 
the only real joy in the film is found in biel's character , and not just because of the skimpy outfits , which are also usually wet . 
she's the only one in the movie that is able to do much with her role , taking the rebelling-against-daddy character to at least a passing grade . 
when she's on screen , the time flies by . 
when she's not , you realize that for some ungodly reason this movie is almost two hours long . 
for a pg-13 teen romance ( despite near-constant sexual innuendo ) , one has to ask warner brothers : what were you thinking ? ? ? 
for her part , biel has fallen so far from her 7th heaven roots that she has almost become denise richards . 
hollywood is either about to eat her alive . . . 
or vice versa . 
either way , good luck , jessica . 
as for freddie , if he keeps pumping teen romances out at the rate of two a year , prinze's next "" summer catch "" is liable to be a venereal disease . 
",neg
"gregg araki's the doom generation was possibly the very worst film ever made . 
so why did i see his latest teen bisexual angst opus ? 
first of all , some of the reviews were fairly positive . 
also , the cast , consisting of cameos from dozens of washed up ex tv stars ( including christopher knight , eve plumb , shannen doherty , and david leisure ) was promising . 
last of all , i wanted to give arraki one more chance . 
i mean , the guy can't be that untalented , can he ? 
the answer to that question is three letters long . 
nowhere follows the character dark on his wild and odd journey through los angeles . 
since arraki doesn't know how to make anything coherent , it's hard to describe the plot . 
let's just say that dark spends the bulk of the movie whining that his girlfriend won't make a commitment to him and jealous because she sleeps around with other guys and girls . 
the only remotely compelling storyline involves sarah lassez as a teen who has a chance encounter with a famous tv star . 
he turns out to be a nice guy who doesn't care for fame and wishes he could walk down the street without being mobbed by fans . 
this story has a shocking twist and a tragic end that i did not see coming . 
it is the first time i ever felt any compassion for a character created by arraki , and this can be attributed to the appealing performance of lassez . 
i thought maybe arraki was improving in his craft . 
he works better with the camera this time around , especially in the early scenes . 
halfway through the film , i didn't necessarily find myself enjoying the film , but it seemed like a considerable improvement on the doom generation . 
then as the movie went on , arraki loses all sensibility and introduces us to exploding heads , twisted sex games , and alien abductions . 
it's sad , because he almost actually had some decent material here , but he ruined it with his usual in your face "" i'm such a renegade maverick filmmaker , look what i can do "" attitude . 
the performances are generally better than in the doom generation , which isn't saying much . 
at least we don't have to suffer jonathan "" i am the most hideous man in america "" schaech . 
we are , however treated to another round of james "" i'm more wooden than keanu "" duval . 
sarah lassez gives the best performance in the film , and kathleen robertson ( formerly of 90210 and now arraki's wife ) and rachel true are talented actresses caught up in this mess . 
of the tv star cameos , john ritter is the most interesting as a deranged right wing tv evangelist . 
if i prefer nowhere to the doom generation , it is only in the way that i would prefer being assassinated than receive constant physical torture . 
maybe greg arraki doesn't want you to like his characters . 
maybe he wants to laugh and make fun of those of us who try to care about them . 
maybe he just wanted to piss me off . 
if so , he was successful . 
",neg
"so ask yourself what "" 8mm "" ( "" eight millimeter "" ) is really all about . 
is it about a wholesome surveillance man who loses sight of his values after becoming enmeshed in the seedy , sleazy underworld of hardcore pornography ? 
is it about the business itself , how , bubbling just beneath the surface of big-town americana , there's a sordid world of sick and depraved people who won't necessarily stop short of murder in order to satisfy their sick and twisted desires ? 
or is it about those who can , those who are in a position to influence the making of the kinds of films sick and demented people want to see ? 
i'm not talking about snuff films , supposed "" documentaries "" of victims being brutalized and killed on camera . 
i'm talking about films like "" 8mm "" and its director , joel schumacher . 
with a recent run of big budget movies to his credit-- "" batman & robin , "" "" a time to kill , "" "" batman forever , "" "" the client "" --schumacher certainly has that kind of influence . 
is "" 8mm "" something you really want to see ? 
probably not . 
the first two-thirds of "" 8mm "" unwind as a fairly conventional missing persons drama , albeit with a particularly unsavory core . 
then , as it's been threatening all along , the film explodes into violence . 
and just when you think it's finally over , schumacher tags on a ridiculous self-righteous finale that drags the whole unpleasant experience down even further . 
trust me . 
there are better ways to waste two hours of your life . 
nicolas ' "" snake eyes "" ' cage plays private investigator tom welles who is hired by a wealthy philadelphia widow to determine whether a reel of film found in her late husband's safe documents a young girl's murder . 
welles goes about his assignment rather matter-of-factly , and the pieces of the puzzle fall into place rather neatly , almost as if you don't need any specialized skills or training to do this . 
welles certainly makes it look easy . 
and cops , obviously , never look in toilet tanks for clues . 
the deeper welles digs into his investigation the more obsessed he becomes , like george c . scott in paul schrader's "" hardcore . "" 
occasionally , a little flickering sound whirs in his head like sprockets winding through a film projector , reminding him of his unpleasant task . 
there are hints that this is taking its toll on his lovely wife , played by catherine keener , who is frustrated by her husband spending all of his time in cleveland rather than in their ugly split-level home in harrisburg , pa . 
 "" 8mm "" doesn't condemn or condone its subject matter , it just exploits it . 
the irony , of course , is that schumacher and "" seven "" scribe andrew kevin walker's vision of life in the snuff lane is limited by what they can show in an r-rated , first-run hollywood product . 
so we only see snippets of snuff , and a lot more footage of nicolas cage covering his face in horror . 
later it's the turn of joaquin phoenix ( who's quite good and by far the film's most interesting character as adult bookstore flunky max california ) to cover his face as the horrid thing is screened over and over again . 
all this to get to the familiar yet offensive "" revelation "" that sexual deviants are not , indeed , monsters but everyday people like you and me . 
neither super nor standard , "" 8mm "" is shocking only in its banality . 
",neg
"apparently , when crap calls , jim carrey answers . 
here he is , mugging it up in countless unfunny ways for the fifth time , his second go-around in the role of pet detective ace ventura . 
that means more talking ass-cracks , penis jokes and cries of "" al-l-l-l-l-l-l-l-l-l-lrighty then . "" 
it all adds up to a sequel that makes the original resemble schindler's list in terms of dramatic merit , or lack of . 
granted , there are a few laughs amid the constant barrage of pre-school humor , but anyone who appreciates good comedy will bang their head against the wall ten times for every minor chuckle . 
it's a painful experience for anyone with a brain . 
ace is distraught after accidentally dropping a racoon into a canyon ( in a parody of the opening scene of sylvester stallone's cliffhanger , jim carrey being the only person who can make stallone look like a college professor in terms of intellect , or lack of ) and decides to retire to the mountains of tibet to gain a higher level of consciousness ( or , in his case , a level of consciousness ) . 
but he is pulled out of retirement to the tune of $20 , 000 to retrieve a sacred white bat for an african tribe . 
why africa ? 
so carrey can disguise himself nude inside a fake rhino and later climb out the rear end as a tourist family watches ( "" look , the rhino's about to give birth ! "" ) . 
if that seems like hee-haw humor to you , by all means , see the movie . 
if not , claim your place in human civilization with the rest of us . 
obviously , there are quite a few nonmembers of civilization who made this movie , like the first ace ventura film ( i use the word "" film "" only because it was filmed , not because there's any level of artistic merit . ) , a huge success . 
in fact , carrey only has a career because of the decline of intelligence in our culture . 
you may say to me , "" but andrew , look at jerry lewis . 
he was born with a negative i . q . 
and look how popular he was thirty years ago . "" 
maybe , but i still say jerry lewis is a notch or two up on the comedic ladder because he never actually did an impression in a movie of a rabid bulldog biting off a man's testicles . . . 
lewis at least had the dignity to save that performance for when company came over . 
",neg
"yet another brainless teen flick , this one is about , surprise , drugs and sex . 
stars katie holmes and sarah polly couldn't look more bored . 
their characters are cardboard cut-outs of every cliched teenager out there . 
one thing you need to know is i really hated this movie . 
everything about it annoyed the hell out of me . 
the acting , and script , the plot , and ending . 
the director ( of the fluke hit swingers ) could have very well directed a bunch of no-name actors and had a watchabe film . 
the "" big "" stars of go pretty much drown the project of any originality . 
i felt like i was watching dawson's creek episode 200 . 
although the film still would have stayed at red despite its cast . 
the "" surprise "" ending was sooo predictable . 
since when is a male character's sudden outing of the closet considered a surprise in hollywood anymore ? ? 
go is dawson's creek + varsity blues - she's all that = go home and watch something else . 
",neg
